Id,z1,z2,z3,z4,z5,z6
252,-0.06944131278474328,-0.6503374498567173,1.5522764889082998,1.1281442366501482,-0.3834282236241245,-1.1925846594096412
64,0.8016267200732229,-0.9572893517026924,-0.2923795597264833,0.30600286117191117,-0.2784007450273192,0.24254507572277012
243,0.6877418339136565,-1.0781225012677615,-0.2045924423493499,0.009258198056338405,-0.2295831444880029,-0.07806570081517375
128,0.9269520743271444,2.0404638711493877,1.1297376024103956,2.059080981387574,2.566783206229003,1.7376016510668004
198,-2.388211678499986,0.48796972390352966,1.06635524323013,-1.479653689381194,0.30805773986760737,0.7679896013458677
112,-1.1650402828208706,0.20681999743974075,0.49889260776833766,0.4530676895645999,-0.8426894810577246,0.8787702471469712
38,-0.15241803514529947,-0.16404904478296728,1.0346459790359475,0.23078057911792202,-1.070045133717028,0.5630895449298172
127,-0.7062530991511546,0.21496185054106837,0.6664892275327238,-0.07243736086246141,-0.7750421006314019,0.11737698320898822
308,0.49587114039973873,-0.10546325558716467,1.2817582587844307,0.23109916955310855,0.31328279521503327,-0.5906816165042754
120,-3.1589492841220954,-0.5435457741527704,-0.1924318680582631,-0.01674466234507328,0.8543773652634387,0.5204456237863714
342,-0.6645869625509286,0.6312678102560143,0.4688468440336837,-0.04077919474929703,-1.0473381478534791,0.0005512701176844059
276,0.7368597615801393,0.008124953082558195,0.058530570789237166,0.23942427079675005,1.1251548046775255,-0.6083901286134795
236,-0.13482354505524305,-0.5325846357540025,-0.9194913858421698,0.7791031930381361,-0.13305515491317374,-0.1711227276500005
268,-1.0473214221266527,0.7508112729019452,1.546482849011588,1.2293051900218186,0.8719736040041879,-0.10024858336908837
36,-0.7914164584618872,-1.7728310404610093,-2.619143772758059,0.8964573811345684,1.8746467676016239,0.40768181961765465
45,-0.3723769823146096,-0.6644537286779437,0.8792987171489531,0.08110309998385394,-0.4155818164211236,0.34191583867699643
212,1.2597522672185215,-0.7293746759763485,-0.5365793093735328,-0.9333818513851425,0.34872099779716265,0.34083420919547874
179,-0.008785304636644323,0.0610793258612339,1.3366659202421485,0.14357402424273705,0.3896224827158639,-0.573336386445207
328,1.732070890960637,-2.1399662674471336,0.44179040321276636,0.13188000923885712,0.15835363994240143,0.8402892593929813
258,1.1503004899554554,-0.9796256269682387,-0.43643490895268017,-0.39075793005818565,-0.03290690755536079,-0.17858038898605721
186,-0.2724761593522023,-0.6031050448941122,0.9816519644475792,-0.03784241860403929,-0.4796889349378195,0.3487145392322303
131,-0.6800843960084741,2.1873936290593226,0.6226632351801197,0.20947988808979842,-0.02208042759218982,-0.6643057205816977
298,0.1782470923322931,-0.6918012269053821,-0.16572309950061528,0.022426311963027926,-0.000425181331266155,-0.10795931632371752
87,-1.1606776926715812,0.9905937537518344,1.27841865539409,-1.6774527663876693,1.2681129090619019,0.03644261077648757
157,0.6008285474934715,-0.2321646855406427,0.24785447977050246,0.1107682557731766,0.5698234586020439,-0.9044179856122778
37,0.5054451421232397,3.6198727743570878,-2.742634643679391,-3.449709610666043,1.0164087874403676,-0.8591141752422032
141,1.5347738919644471,-0.6767532800470858,0.04164986344650604,0.28135135072769507,0.5941972554840395,-1.0239760980205999
228,0.16490860947521244,-0.23503640594088965,1.4472337695376305,1.2872470551073751,0.05386066721744826,-0.7746161874849495
129,-1.9079374251866292,0.9493676287677703,1.4877931233316064,-0.12536725053497622,0.9123309596052264,-0.30890850554067334
8,1.284674568499495,-1.4163528355590158,0.20891591467884751,0.6141626589438113,-0.23386141706003952,-1.7710077586104256
205,1.157465999982704,-1.6041369165897856,-0.2530493332258054,-0.5045304099411612,-0.28931089205259963,2.146082184278996
227,1.0462843332940484,0.005836967941658078,-0.4239239492523085,0.615205539497029,-1.2394248534958707,0.33382268890487204
326,0.10149356109662523,0.22532748235406344,1.3320908097250477,0.21830174176587183,0.6121510837408899,-0.32254032460060367
218,-2.5405800429018175,-0.9969113102787825,-0.9657649868037541,0.7342710585399218,1.5190354060783815,0.5935694184920219
319,-0.6263277189908949,-0.1379731960427251,0.9537636809448977,-0.6400298749143052,0.06884376056724091,1.002517522563579
201,-3.9461384861791213,1.2289846000608056,1.1316503779669673,-2.2848686756098244,0.7756813277016582,0.967097811873583
225,-4.680735235291751,-0.6157728342340751,1.561624702858092,-1.7575670668973424,-1.2876791405107895,-0.9599566604619165
309,1.3723753260412508,0.16820236127826887,-0.19323518200399956,-0.1840506800827729,0.535889230126549,-1.1830682356977062
130,0.5565271485478377,0.6059535201307864,1.0661476901182791,-0.7534710428543026,1.0863335015550215,0.02856665646015899
5,-2.84194781580105,2.179603165033345,-4.0424651030317325,-0.4622105981112218,-0.6464136427797609,-0.6624844843378944
290,-2.999256611798444,0.6006161007584985,0.0413041327952243,-1.6454377125212984,0.8102400767422502,0.22839973858901177
254,0.7427537839213234,-1.2379874885238873,-0.24659988044664263,0.6134276141671114,-0.4389551448566342,-0.5111293008043526
242,-0.8134075694862275,-0.207167820835845,0.9394960729658112,-0.6732017854477671,-0.1651049950337024,0.5355050633411493
111,0.225432983072921,-0.20409404037292436,-0.1621554505877547,0.6451594711996668,0.6498253225686561,-1.110075534277962
315,-1.5290026146301543,0.9559904677109211,1.5940826551434542,1.1573687471101377,0.992301124296125,-0.03831905105873369
150,1.2235777516760757,-0.5872689752689553,-0.3597330396530144,1.6678378311199,0.34894701591012506,-1.1438494633404281
301,0.2586808690460773,0.5938522001708385,0.22753528836615827,-1.0529397882940938,-0.9568974943338128,0.3705094773943749
145,-3.3722839027106075,0.901826753887845,1.86355156585381,0.6713552434644553,0.590827916792756,-0.6253250264832992
22,-0.7110885535092161,0.5612230748964873,-0.7870143001052969,-0.5822010926901988,0.48828552398527353,-0.30719845619271063
273,0.5803546326341464,-0.21250927648908574,1.3029652739774482,0.1843486913275946,0.32434267686267787,-0.3520924454271085
21,-0.1473371147414711,-0.6867685551942121,1.0247561302189014,0.5599752674927646,-0.574256788035183,0.3223818091311696
211,0.10327831243309726,-0.8146469176895766,-0.5404351878993158,0.4712108076841244,-0.08125485877330371,0.14029647920751526
188,0.6456440449190721,-0.8130830455198401,-0.3815272474949626,-0.4782830753685572,0.04343277994546986,-0.1612351589269888
123,0.5398286129697256,-0.3468503873992446,1.3811861084207466,0.7737387198506239,0.07467826988347422,-0.7377541368547855
135,0.6067671107201524,-0.4149779086707289,-0.44274244879931374,1.8206920418860175,0.37349805856292523,-1.0607357589904733
46,1.1300158256766515,-0.6746460759863048,-0.5477193090326989,-1.534415331952265,0.44587828796401924,0.3950414898847112
348,-0.5825221830667987,0.9937672830176271,1.1648230133745483,-1.5295548140421682,1.3361701667235393,0.11746439726752805
154,1.4952083096906041,-0.6020891508589131,0.17890338301483436,0.9215325957280627,0.4776023359891967,-1.2117732224698017
213,-0.0011372131149995836,-0.64849231999587,-0.7572520717372282,0.7284094885242824,-0.2243117254569189,0.13545875857256925
312,1.2217249709476856,-1.6427708382632893,0.38029020768563526,-0.46191261033580683,0.5616337912852768,1.071502840605792
29,1.2807820414626359,-0.8221939050920012,-0.7300693064091085,-0.4157413689492469,-0.06276428046128854,-0.21122538417502834
237,0.6973852941431129,0.631188648081027,-0.3933552624104212,0.7451536330974089,-0.2273452900262053,-1.5501000786530792
231,0.3783914718355829,-0.5243667094002638,-0.44490765248390807,0.0065278545854387205,-0.16424454153099372,-0.07083631501673171
91,0.19940241078589066,0.8169711147311118,1.3611530210623553,1.5654387387623665,1.1738351678439614,0.32576541310940005
289,0.2838538832985868,0.10483765080720812,-0.6890853360504999,-0.4641314707683292,-0.10270483937493101,-0.21608382352443825
84,0.616469740521455,0.5019379439722015,0.1717494179708015,0.6826161065369007,-0.2509507017651145,-0.8188836915033673
166,1.0012894821659533,0.3531363368758419,-0.02343961078776332,1.0157152791596025,-0.3787187611857035,-0.7928332209708899
291,-0.7618157693666644,-0.4108047212053288,1.0316877223547294,-0.11497509564861694,-0.37402402557625086,0.3957826374588229
53,-0.0013992679591696606,0.3504833017877198,0.5254975531447498,-2.673162408192202,0.6447623154276239,1.150355562690228
97,-0.5668532289155794,0.9187477122531748,-0.05921188572309956,0.03495339049923097,0.41679702820110603,-1.385101228853098
155,1.0070223273426786,-0.4513793333593417,0.22439610909285146,0.8297710945273348,0.5561447301297755,-1.1782815529759192
214,1.3916066825477402,-2.0320247960174402,-0.43544869621108684,0.050893482938215044,-0.2852503338652335,2.311995197856003
275,1.5589146550296282,0.40159765624938276,-0.2189158817726983,0.9385902365399884,0.03908510193426143,2.073833651954878
203,-0.3724922431391492,-1.0441997784899273,1.065870517365259,0.4073040379761756,-1.0167245530157418,-0.15133576396986534
269,-1.9457443810506814,-1.8211695410509408,0.6990751692112503,-1.0078329881668155,-0.6759671556166054,1.4675884818937204
161,0.5048733041417042,-0.4481879358324102,0.1976501996146303,0.6989084459973561,0.5089251244391007,-1.3655876721352092
174,0.8682014597898255,-0.09141399349398507,-0.5884973222840126,-2.5837624625843705,0.9062391463686441,0.5834712374139338
219,-0.460432180865174,0.5703382479785003,1.1181881373291955,0.4638407728584811,-1.437435535691717,0.9434241215240936
285,-0.8436652153976969,0.4253433928538439,0.19547773712783803,-1.1948029554345525,1.1344385528691956,-1.0224632689885382
98,-3.2161808521837605,-3.4291729191734914,-2.1357132966908097,1.6821305971737932,2.531444148119858,3.04899761457086
204,-0.9241818773321717,0.45046856679858405,0.37720951676092446,1.442842374190264,-1.4382368916656694,1.0201232532423399
180,-0.20093430519538244,-0.6708827148458548,0.8892948174109593,0.5240918985153904,-0.7338300826863372,0.03439471535269031
42,0.1977361089396404,-0.1974203688837743,-1.3627218425649354,-0.5644629539425546,0.35647495244904176,0.6688983700245271
322,-0.27869212396617477,0.4248800951966565,0.2824631266000251,-0.2458634996631332,1.4770721321871783,0.2377535565632958
61,0.4478361076681535,-0.11295794168291609,0.16237148730580708,0.7125745995981648,0.30003833923118367,-1.399791171942929
16,-0.027377661898571097,-1.112626034284574,-0.1041487832199756,0.1033652439007046,-1.3164590511311343,-0.3908509893069625
316,-1.9834536122121895,0.4858625198427484,1.655724415709335,0.33611299329876626,0.45637670738762764,-0.6510279865594435
336,0.450923431677648,0.19369208837904908,0.09408624604279621,0.793103675364469,-0.5405835778534989,-0.7895431992586104
70,1.0532211322441973,-0.3737895644592312,0.022386305063988497,0.2002561877093103,0.5785481752927409,-1.032491515488683
235,0.22094186107478295,0.11754345249509451,-0.16490006669477603,-0.05102304006223791,-0.9072873897674423,0.31250309716984376
106,0.18167769780350154,-0.023094072851649505,-0.3255086929388593,1.4151276092858982,0.05344525192162031,-1.1227088623652453
222,-0.5403971233981034,0.42989990605879824,1.0537630100327904,0.4561577827219374,-1.2577929267385672,0.88643101982208
200,0.8692505107914352,-1.2045578710546667,-0.42932014854497086,0.07144797433360299,-0.11245871776943944,0.15908196749057926
265,-0.676261549898976,-0.3614947447476416,1.556772129268844,0.4583901076416637,-0.16853285023482362,-1.1043223969982257
341,-0.7314958825748651,0.9691988061620254,-3.1958657620498045,0.7263011100833462,-0.6988729511095473,0.39545725041635627
67,2.0305309570560275,1.0755861993466216,0.6964440081954623,1.194335566964255,-2.8290851483770463,2.5503882056519203
278,-1.9601394085732082,0.19263843125320726,1.0358070995252502,-1.4440908853997918,0.08509194306308805,0.6020300304491782
86,0.5019548571472396,-0.25175419531104143,0.06958068657404741,1.1534757685366932,0.0431804334105595,-0.9410823305546854
149,0.6164127880793311,-0.2180616761973209,1.3568265906679087,0.8257010611795931,0.22130437918716292,-0.5891397960171645
163,1.4994029755191607,-2.186529762993369,-0.1298471673239314,-0.2505845490943685,-0.4684621854384571,2.225211679355341
23,-1.1909560273774868,0.21924296916809174,0.9186640914347183,-0.6639804847927308,0.15826991414217834,0.7552473485366615
274,-1.8227445495203778,0.15078870238335587,1.0445111474091326,-0.8378611706997722,0.002597263826600369,0.5626841838437079
230,0.2367776826153195,-0.7407127160324548,0.8947801368777057,0.05289852117665131,-0.558618059508143,0.30349475858499025
167,-0.9861751184953592,0.45088743917134555,0.6764278355404811,-0.46250187233929885,-0.6145345381818824,1.0394930917486815
158,-0.1473371147414711,-0.6867685551942121,1.0247561302189014,0.5599752674927646,-0.574256788035183,0.3223818091311696
209,1.2637293392364977,0.2929804979831223,-0.2518478376184351,-1.8501233159852315,1.562575834370972,-0.5479155512592773
183,-0.20097290464642506,0.04840317671905641,0.9671822955117874,-0.3150747656499123,-0.828851171315976,0.7380366158684991
57,0.03796080767967828,0.08016125966558366,0.6568895688932217,-2.1337386523650057,0.40874722716555806,1.031157592927889
12,2.4643864652016054,5.810573268907777,1.8724733647762202,2.05102117470127,-9.029492761202636,5.7902551259997574
296,-0.23872560871289003,-1.9502206898820447,1.7117325836755553,0.75840077826559,-1.7500776729974143,-2.517736088839775
108,0.14828014760616923,-0.1684365423168455,0.9002257966459617,0.7606479590131666,-0.019667009750659426,0.8592417537259579
73,1.0106351969218554,-0.6065783028252134,0.12859900938355176,0.7925865778890536,0.4355086894345627,-1.4115320101581446
118,-0.7606504791812249,1.1361132639122447,0.8796156627361269,1.6166545403477155,-0.5916055596944242,0.1658374470989977
103,1.0650583414839874,0.21075266366759246,-0.25879332056957083,0.5091220533109622,-1.6258376880584087,0.0028996396317533106
185,0.4780209710400333,-0.4583216655101988,-0.415447406738539,0.01864780607434359,-0.4443389774805504,0.10180578830539397
224,-3.728487099497278,0.6914817364466019,1.3416460768987652,-0.5985560944476707,0.2013149868716839,0.6187454904833302
178,-0.5407685552076203,-0.434260532823881,0.671553666323946,-0.21917821747165028,-0.22581622593982995,0.5602586102072243
194,-0.2239212898510767,-0.8155572663961359,1.0491156479717392,0.5080129261637951,-0.7208828973388717,0.17376746829354853
40,-4.281688652992567,-3.9624443769362054,-5.844899790625173,3.6773421749120456,4.9666686357915815,-0.11115772955043601
176,-0.32103102885332796,-0.39065282339208857,0.9141882809234192,-0.5836977633718736,-0.23849497253676735,0.5236616101709123
262,3.146211559970359,3.6615252392974256,-0.42647468119620213,2.9603444355056254,5.238809237259173,3.790832585428316
170,-0.7005484292789799,-0.30777375224378983,1.012200108152459,-0.07340522258544155,-0.2567231381333,0.5146741101289198
